"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"PTC","PTC Inc.","65.12","$7.53B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ptc",
"PTCT","PTC Therapeutics, Inc.","15.97","$662.59M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptct",
"PULM","Pulmatrix, Inc.","1.62","$34.1M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pulm",
"PLSE","Pulse Biosciences, Inc","24.87","$406.41M","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/plse",
"PBYI","Puma Biotechnology Inc","105.5","$3.96B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbyi",
"PCYO","Pure Cycle Corporation","7","$166.28M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/pcyo",
"PXS","Pyxis Tankers Inc.","1.7624","$32.21M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/pxs",
"QADA","QAD Inc.","37.7","$724.47M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qada",
"QADB","QAD Inc.","29","$557.28M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qadb",
"QCRH","QCR Holdings, Inc.","43.05","$597.92M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/qcrh",
"QGEN","Qiagen N.V.","31.02","$7.02B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/qgen",
"QIWI","QIWI plc","16.98","$1.03B","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qiwi",
"QRVO","Qorvo, Inc.","77.33","$9.83B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/qrvo",
"QCOM","QUALCOMM Incorporated","66.72","$98.36B","1991","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/qcom",
"QSII","Quality Systems, Inc.","13.66","$869.75M","1982","Technology","EDP Services","http://www.nasdaq.com/symbol/qsii",
"QBAK","Qualstar Corporation","7.93","$16.19M","2000","Technology","Electronic Components","http://www.nasdaq.com/symbol/qbak",
"QLYS","Qualys, Inc.","58.65","$2.22B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qlys",
"QTNA","Quantenna Communications, Inc.","12.47","$439.21M","2016","Technology","Semiconductors","http://www.nasdaq.com/symbol/qtna",
"QTRH","Quarterhill Inc.","1.66","$196.92M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/qtrh",
"QRHC","Quest Resource Holding Corporation.","2.04","$31.17M","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/qrhc",
"QUIK","QuickLogic Corporation","1.6","$128.29M","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/quik",
"QDEL","Quidel Corporation","37.94","$1.29B","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/qdel",
"QNST","QuinStreet, Inc.","9.19","$420.12M","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qnst",
"QUMU","Qumu Corporation","2.48","$23.31M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qumu",
"QTNT","Quotient Limited","4.3","$195.9M","2014","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/qtnt",
"RRD","R.R. Donnelley & Sons Company","7.94","$556.59M","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/rrd",
"RCM","R1 RCM Inc.","3.87","$404.48M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/rcm",
"RARX","Ra Pharmaceuticals, Inc.","14.27","$322.88M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rarx",
"RADA","RADA Electronic Industries Ltd.","2.97","$87.16M","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/rada",
"RDCM","Radcom Ltd.","20.35","$238.45M","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/rdcm",
"RSYS","RadiSys Corporation","0.87","$34.06M","1995","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/rsys",
"RDUS","Radius Health, Inc.","28.32","$1.26B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdus",
"RDNT","RadNet, Inc.","9.8","$466.71M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/rdnt",
"RDWR","Radware Ltd.","19.93","$860.75M","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rdwr",
"METC","Ramaco Resources, Inc.","4.21","$166.54M","2017","Energy","Coal Mining","http://www.nasdaq.com/symbol/metc",
"RMBS","Rambus, Inc.","14.78","$1.62B","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/rmbs",
"RAND","Rand Capital Corporation","2.8929","$18.29M","n/a","Consumer Non-Durables","Textiles","http://www.nasdaq.com/symbol/rand",
"RLOG","Rand Logistics, Inc.","0.63","$11.74M","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/rlog",
"GOLD","Randgold Resources Limited","93.62","$8.81B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gold",
"RNDB","Randolph Bancorp, Inc.","14.79","$86.8M","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/rndb",
"RPD","Rapid7, Inc.","18.45","$809.61M","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rpd",
"RAVE","Rave Restaurant Group, Inc.","1.67","$23.85M","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/rave",
"RAVN","Raven Industries, Inc.","33.8","$1.22B","n/a","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ravn",
"RBB","RBB Bancorp","24.25","$383.18M","2017","Finance","Major Banks","http://www.nasdaq.com/symbol/rbb",
"ROLL","RBC Bearings Incorporated","124.97","$3.03B","2005","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/roll",
"RICK","RCI Hospitality Holdings, Inc.","31.07","$301.96M","1995","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rick",
"RCMT","RCM Technologies, Inc.","6.84","$82.16M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rcmt",
"RDI","Reading International Inc","15.03","$343.67M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdi",
"RDIB","Reading International Inc","22","$494.62M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdib",
"RGSE","Real Goods Solar, Inc.","1.83","$14.92M","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/rgse",
"RELY","Real Industry, Inc. ","0.3578","$10.66M","n/a","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/rely",
"RNWK","RealNetworks, Inc.","4.14","$154.43M","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/rnwk",
"RP","RealPage, Inc.","44.05","$3.65B","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rp",
"RETA","Reata Pharmaceuticals, Inc.","24.63","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/reta",
"RCON","Recon Technology, Ltd.","1.4207","$14.07M","2009","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/rcon",
"REPH","Recro Pharma, Inc.","8.77","$167.72M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/reph",
"RRGB","Red Robin Gourmet Burgers, Inc.","50.6","$654.56M","2002","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rrgb",
"RRR","Red Rock Resorts, Inc.","28.12","$3.27B","2016","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/rrr",
"RDFN","Redfin Corporation","21.12","$1.72B","2017","Finance","Real Estate","http://www.nasdaq.com/symbol/rdfn",
"RDHL","Redhill Biopharma Ltd.","5.19","$110.41M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdhl",
"REGN","Regeneron Pharmaceuticals, Inc.","391.59","$42.07B","1991","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/regn",
"RGNX","REGENXBIO Inc.","27.55","$858.05M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgnx",
"RGLS","Regulus Therapeutics Inc.","0.92","$95.64M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rgls",
"REIS","Reis, Inc","19.15","$219.62M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/reis",
"RELV","Reliv&#39; International, Inc.","5.45","$10.06M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/relv",
"MARK","Remark Holdings, Inc.","6","$135.92M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/mark",
"RNST","Renasant Corporation","40.8","$2.01B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rnst",
"REGI","Renewable Energy Group, Inc.","10.9","$423.28M","2012","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/regi",
"ABAC","Renmin Tianli Group, Inc.","2.99","$23.87M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/abac",
"RCII","Rent-A-Center Inc.","11.55","$615.75M","1995","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/rcii",
"RGEN","Repligen Corporation","33.4","$1.46B","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgen",
"RPRX","Repros Therapeutics Inc.","0.3799","$14.29M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rprx",
"RBCAA","Republic Bancorp, Inc.","39.37","$821.28M","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/rbcaa",
"FRBK","Republic First Bancorp, Inc.","9.25","$527.16M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frbk",
"REFR","Research Frontiers Incorporated","1.08","$25.97M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/refr",
"RSLS","ReShape Lifesciences Inc.","1.61","$34.97M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/rsls",
"RESN","Resonant Inc.","5.02","$84.25M","2014","Technology","Semiconductors","http://www.nasdaq.com/symbol/resn",
"RECN","Resources Connection, Inc.","15.7","$473.01M","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/recn",
"HAIR","Restoration Robotics, Inc.","6","$171.49M","2017","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/hair",
"ROIC","Retail Opportunity Investments Corp.","19.55","$2.15B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/roic",
"RTRX","Retrophin, Inc.","21.18","$832.52M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rtrx",
"RVNC","Revance Therapeutics, Inc.","25.95","$802.76M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rvnc",
"RVEN","Reven Housing REIT, Inc.","4.296","$46.11M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rven",
"RVLT","Revolution Lighting Technologies, Inc.","4.13","$87.83M","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/rvlt",
"RWLK","ReWalk Robotics Ltd","1.15","$25.38M","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rwlk",
"REXX","Rex Energy Corporation","1.98","$19.71M","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rexx",
"RFIL","RF Industries, Ltd.","2.5","$22.13M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/rfil",
"RGCO","RGC Resources Inc.","26.79","$193.76M","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/rgco",
"RYTM","Rhythm Pharmaceuticals, Inc.","25.8","$703.93M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rytm",
"RIBT","RiceBran Technologies","1.25","$21.11M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ribt",
"RIBTW","RiceBran Technologies","0.23","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ribtw",
"RELL","Richardson Electronics, Ltd.","6.33","$81.33M","1983","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/rell",
"RIGL","Rigel Pharmaceuticals, Inc.","3.82","$559.6M","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rigl",
"RNET","RigNet, Inc.","15","$273.38M","2010","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/rnet",
"RMNI","Rimini Street, Inc.","8","$468.65M","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/rmni",
"RMNIU","Rimini Street, Inc.","10.16","n/a","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/rmniu",
"RMNIW","Rimini Street, Inc.","0.6999","n/a","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/rmniw",
"RIOT","Riot Blockchain, Inc","8.13","$43.93M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/riot",
"REDU","RISE Education Cayman Ltd","10.69","$587.95M","2017","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/redu",
"RTTR","Ritter Pharmaceuticals, Inc.","0.343","$16.98M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rttr",
"RVSB","Riverview Bancorp Inc","8.65","$194.92M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/rvsb",
"RLJE","RLJ Entertainment, Inc.","3.99","$56.14M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rlje",
"RMGN","RMG Networks Holding Corporation","1.05","$11.71M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rmgn",
"ROBO","ROBO Global Robotics and Automation Index ETF","41","$188.6M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/robo",
"RMTI","Rockwell Medical, Inc.","6.39","$330.75M","1998","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/rmti",
"RCKY","Rocky Brands, Inc.","19.75","$146.04M","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/rcky",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","11.67","$68.89M","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/rmcf",
"ROKU","Roku, Inc.","38.59","$698.72M","2017","Consumer Services","Television Services","http://www.nasdaq.com/symbol/roku",
"ROSE","Rosehill Resources Inc.","9.07","$324.43M","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rose",
"ROSEU","Rosehill Resources Inc.","11.26","n/a","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/roseu",
"ROSEW","Rosehill Resources Inc.","1.18","n/a","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rosew",
"ROSG","Rosetta Genomics Ltd.","0.73","$3.55M","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rosg",
"ROST","Ross Stores, Inc.","72.25","$27.86B","1985","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/rost",
"RBPAA","Royal Bancshares of Pennsylvania, Inc.","4.39","$132.43M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rbpaa",
"RGLD","Royal Gold, Inc.","85.38","$5.59B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rgld",
"RPXC","RPX Corporation","12.8","$633.94M","2011","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rpxc",
"RTIX","RTI Surgical, Inc.","4.65","$282.87M","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rtix",
"RBCN","Rubicon Technology, Inc.","8.0718","$21.99M","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/rbcn",
"RMBL","RumbleOn, Inc.","5.4","$69.81M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/rmbl",
"RUSHA","Rush Enterprises, Inc.","48.35","$1.93B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rusha",
"RUSHB","Rush Enterprises, Inc.","46.42","$1.85B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rushb",
"RUTH","Ruth&#39;s Hospitality Group, Inc.","19.85","$620.87M","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ruth",
"RXII","RXi Pharmaceuticals Corporation","0.5898","$13.98M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rxii",
"RXIIW","RXi Pharmaceuticals Corporation","0.165","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rxiiw",
"RYAAY","Ryanair Holdings plc","118.88","$28.12B","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ryaay",
"STBA","S&T Bancorp, Inc.","39.58","$1.38B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stba",
"SANW","S&W Seed Company","3.4","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/sanw",
"SCAC","Saban Capital Acquisition Corp.","9.85","$307.75M","2016","Finance","Business Services","http://www.nasdaq.com/symbol/scac",
"SCACU","Saban Capital Acquisition Corp.","10.4","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/scacu",
"SCACW","Saban Capital Acquisition Corp.","1.2","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/scacw",
"SBRA","Sabra Health Care REIT, Inc.","19.05","$3.4B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbra",
"SBRAP","Sabra Health Care REIT, Inc.","25.39","$145.99M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbrap",
"SABR","Sabre Corporation","19.5","$5.36B","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sabr",
"SAEX","SAExploration Holdings, Inc.","1.81","$17.06M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/saex",
"SAFT","Safety Insurance Group, Inc.","81.85","$1.25B","2002","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/saft",
"SAGE","Sage Therapeutics, Inc.","85.68","$3.22B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sage",
"SAIA","Saia, Inc.","60.9","$1.55B","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/saia",
"SALM","Salem Media Group, Inc.","4.9","$128.2M","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/salm",
"SAL","Salisbury Bancorp, Inc.","45.25","$126.02M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sal",
"SAFM","Sanderson Farms, Inc.","162.35","$3.69B","1987","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/safm",
"SASR","Sandy Spring Bancorp, Inc.","39","$935.75M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sasr",
"SGMO","Sangamo Therapeutics, Inc.","14.625","$1.24B","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgmo",
"SANM","Sanmina Corporation","33.9","$2.44B","1993","Technology","Electrical Products","http://www.nasdaq.com/symbol/sanm",
"GCVRZ","Sanofi","0.37","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gcvrz",
"SPNS","Sapiens International Corporation N.V.","12.315","$606.09M","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spns",
"SRPT","Sarepta Therapeutics, Inc.","56.11","$3.63B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/srpt",
"SVRA","Savara, Inc.","11.22","$342.22M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/svra",
"SBFG","SB Financial Group, Inc.","17.25","$82.59M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfg",
"SBFGP","SB Financial Group, Inc.","18","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfgp",
"SBAC","SBA Communications Corporation","165.21","$19.42B","1999","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbac",
